category,sub_category,category_code,category_description,material_code,material_description
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73287,215 IMPRO GD PRM 3S CUFT MIRROR
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73275,215 IMPRO GD PRM 3S CUFT NIGHT BLOOM
DC,DIRECT COOL,10001756,215 IMPRO GD PRM 3S GLD D,73244,215 IMPRO GD PRM 3S GOLD DUST
DC,DIRECT COOL,10001734,215 IMPRO GD PRM 3S CRYST,73222,215 IMPRO GD PRM 3S CRYSTAL MIRROR
DC,DIRECT COOL,10001733,215 IMPRO GD PRM 3S SILVI,73221,215 IMPRO GD PRM 3S SILVIA
DC,DIRECT COOL,10001732,215 IMPRO GD PRM 3S NGT B,73220,215 IMPRO GD PRM 3S NIGHT BLOOM
DC,DIRECT COOL,10002030,215 IMPRO GD ROY 3S CRYST,73652,215 IMPRO GD ROY 3S CRYSTAL BLACK-Y
DC,DIRECT COOL,10001901,215 IMPRO GD ROY 3S SILVI,73463,215 IMPRO GD ROY 3S SILVIAA
DC,DIRECT COOL,10001788,215 IMPRO GD ROY 3S CRYTL,73305,215 IMPRO GD ROY 3S CRYSTAL BLACK
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73288,215 IMPRO GD ROY 3S CUFT MIRROR
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73276,215 IMPRO GD ROY 3S CUFT NIGHT BLOOM
DC,DIRECT COOL,10001758,215 IMPRO GD ROY 3S GLD D,73246,215 IMPRO GD ROY 3S GOLD DUST
DC,DIRECT COOL,10001737,215 IMPRO GD ROY 3S CRYST,73225,215 IMPRO GD ROY 3S CRYSTAL MIRROR
DC,DIRECT COOL,10001736,215 IMPRO GD ROY 3S SILVI,73224,215 IMPRO GD ROY 3S SILVIA
DC,DIRECT COOL,10001735,215 IMPRO GD ROY 3S NGT B,73223,215 IMPRO GD ROY 3S NIGHT BLOOM
DC,DIRECT COOL,10001902,215 IMPRO GD PRM 4S INV S,73464,215 IMPRO GD PRM 4S INV SILVIAA
DC,DIRECT COOL,10001791,215 IMPRO GD PRM 4S INV C,73308,215 IMPRO GD PRM 4S INV CRYSTAL BLACK
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73285,215 IMPRO GD PRM 4S INV CUFT SILVIA
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73283,215 IMPRO GD PRM 4S INV CUFT GOLD DUST
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73277,215 IMPRO GD PRM 4S INV CUFT NIGHT BLOOM
DC,DIRECT COOL,10001757,215 IMPRO GD PRM 4S INV G,73245,215 IMPRO GD PRM 4S INV GOLD DUST
DC,DIRECT COOL,10001740,215 IMPRO GD PRM 4S INV S,73228,215 IMPRO GD PRM 4S INV SILVIA
DC,DIRECT COOL,10001739,215 IMPRO GD PRM 4S INV N,73227,215 IMPRO GD PRM 4S INV NIGHT BLOOM
DC,DIRECT COOL,10001738,215 IMPRO GD PRM 4S INV C,73226,215 IMPRO GD PRM 4S INV CRYSTAL MIRROR
DC,DIRECT COOL,10001903,215 IMPRO GD ROY 4S INV S,73465,215 IMPRO GD ROY 4S INV SILVIAA
DC,DIRECT COOL,10001792,215 IMPRO GD ROY 4S INV C,73309,215 IMPRO GD ROY 4S INV CRYSTAL BLACK
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73286,215 IMPRO GD ROY 4S INV CUFT SILVIA
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73284,215 IMPRO GD ROY 4S INV CUFT GOLD DUST
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73278,215 IMPRO GD ROY 4S INV CUFT NIGHT BLOOM
DC,DIRECT COOL,10001759,215 IMPRO GD ROY 4S INV G,73247,215 IMPRO GD ROY 4S INV GOLD DUST
DC,DIRECT COOL,10001743,215 IMPRO GD ROY 4S INV S,73231,215 IMPRO GD ROY 4S INV SILVIA
DC,DIRECT COOL,10001742,215 IMPRO GD ROY 4S INV N,73230,215 IMPRO GD ROY 4S INV NIGHT BLOOM
DC,DIRECT COOL,10001741,215 IMPRO GD ROY 4S INV C,73229,215 IMPRO GD ROY 4S INV CRYSTAL MIRROR
DC,DIRECT COOL,10002070,230 IMPRO GD PRM 3S GOLD,73706,230 IMPRO GD PRM 3S GOLD DUST-Y
DC,DIRECT COOL,10002068,230 IMPRO GD PRM 3S CRYST,73703,230 IMPRO GD PRM 3S CRYSTAL BLACK-Y
DC,DIRECT COOL,10001904,230 IMPRO GD PRM 3S SILVI,73466,230 IMPRO GD PRM 3S SILVIAA
DC,DIRECT COOL,10001789,230 IMPRO GD PRM 3S CRYTL,73306,230 IMPRO GD PRM 3S CRYSTAL BLACK
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73297,230 IMPRO GD PRM 3S CUFT MIRROR
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73293,230 IMPRO GD PRM 3S CUFT GOLD DUST
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73289,230 IMPRO GD PRM 3S CUFT NIGHT BLOOM
DC,DIRECT COOL,10001760,230 IMPRO GD PRM 3S GLD D,73248,230 IMPRO GD PRM 3S GOLD DUST
DC,DIRECT COOL,10001746,230 IMPRO GD PRM 3S CRYST,73234,230 IMPRO GD PRM 3S CRYSTAL MIRROR
DC,DIRECT COOL,10001745,230 IMPRO GD PRM 3S NGT B,73233,230 IMPRO GD PRM 3S NIGHT BLOOM
DC,DIRECT COOL,10001744,230 IMPRO GD PRM 3S SILVI,73232,230 IMPRO GD PRM 3S SILVIA
DC,DIRECT COOL,10002074,230 IMPRO GD ROY 3S GOLD,73711,230 IMPRO GD ROY 3S GOLD DUST-Y
DC,DIRECT COOL,10002072,230 IMPRO GD ROY 3S CRYST,73708,230 IMPRO GD ROY 3S CRYSTAL BLACK-Y
DC,DIRECT COOL,10001905,230 IMPRO GD ROY 3S SILVI,73467,230 IMPRO GD ROY 3S SILVIAA
DC,DIRECT COOL,10001790,230 IMPRO GD ROY 3S CRYTL,73307,230 IMPRO GD ROY 3S CRYSTAL BLACK
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73298,230 IMPRO GD ROY 3S CUFT MIRROR
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73294,230 IMPRO GD ROY 3S CUFT GOLD DUST
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73290,230 IMPRO GD ROY 3S CUFT NIGHT BLOOM
DC,DIRECT COOL,10001762,230 IMPRO GD ROY 3S GLD D,73250,230 IMPRO GD ROY 3S GOLD DUST
DC,DIRECT COOL,10001749,230 IMPRO GD ROY 3S CRYST,73237,230 IMPRO GD ROY 3S CRYSTAL MIRROR
DC,DIRECT COOL,10001748,230 IMPRO GD ROY 3S NGT B,73236,230 IMPRO GD ROY 3S NIGHT BLOOM
DC,DIRECT COOL,10001747,230 IMPRO GD ROY 3S SILVI,73235,230 IMPRO GD ROY 3S SILVIA
DC,DIRECT COOL,10001906,230 IMPRO GD PRM 4S INV S,73468,230 IMPRO GD PRM 4S INV SILVIAA
DC,DIRECT COOL,10001793,230 IMPRO GD PRM 4S INV C,73310,230 IMPRO GD PRM 4S INV CRYSTAL BLACK
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73295,230 IMPRO GD PRM 4S INV CUFT SILVIA
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73291,230 IMPRO GD PRM 4S INV CUFT NIGHT BLOOM
DC,DIRECT COOL,10001763,230 IMPRO GD PRM 4S INV G,73251,230 IMPRO GD PRM 4S INV GOLD DUST
DC,DIRECT COOL,10001752,230 IMPRO GD PRM 4S INV C,73240,230 IMPRO GD PRM 4S INV CRYSTAL MIRROR
DC,DIRECT COOL,10001751,230 IMPRO GD PRM 4S INV S,73239,230 IMPRO GD PRM 4S INV SILVIA
DC,DIRECT COOL,10001750,230 IMPRO GD PRM 4S INV N,73238,230 IMPRO GD PRM 4S INV NIGHT BLOOM
DC,DIRECT COOL,10001907,230 IMPRO GD ROY 4S INV S,73469,230 IMPRO GD ROY 4S INV SILVIAA
DC,DIRECT COOL,10001794,230 IMPRO GD ROY 4S INV C,73311,230 IMPRO GD ROY 4S INV CRYSTAL BLACK
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73296,230 IMPRO GD ROY 4S INV CUFT SILVIA
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73292,230 IMPRO GD ROY 4S INV CUFT NIGHT BLOOM
DC,DIRECT COOL,10001761,230 IMPRO GD ROY 4S INV G,73249,230 IMPRO GD ROY 4S INV GOLD DUST
DC,DIRECT COOL,10001755,230 IMPRO GD ROY 4S INV C,73243,230 IMPRO GD ROY 4S INV CRYSTAL MIRROR
DC,DIRECT COOL,10001754,230 IMPRO GD ROY 4S INV S,73242,230 IMPRO GD ROY 4S INV SILVIA
DC,DIRECT COOL,10001753,230 IMPRO GD ROY 4S INV N,73241,230 IMPRO GD ROY 4S INV NIGHT BLOOM
DC,DIRECT COOL,10001723,205 IMPC PRM 3S MULIA-Z-F,73206,205 IMPC PRM 3S WINE MULIA-Z
DC,DIRECT COOL,10001724,205 IMPC ROY 3S MULIA-Z-F,73207,205 IMPC ROY 3S WINE MULIA-Z
DC,DIRECT COOL,10001725,230 IMPRO PRM 3S ANTELIA-,73208,230 IMPRO PRM 3S WINE ANTELIA-Z
DC,DIRECT COOL,10001726,230 IMPRO ROY 3S ANTELIA-,73210,230 IMPRO ROY 3S WINE ANTELIA-Z
DC,DIRECT COOL,10001725,230 IMPRO PRM 3S ANTELIA-,73209,230 IMPRO PRM 3S SAPPHIRE ANTELIA-Z
DC,DIRECT COOL,10001726,230 IMPRO ROY 3S ANTELIA-,73211,230 IMPRO ROY 3S SAPPHIRE ANTELIA-Z
DC,DIRECT COOL,10001981,200 IMPC ROY 1S BLISS-Y,73575,200 IMPC ROY 1S SAPPHIRE BLISS-Y
DC,DIRECT COOL,10001784,200 IMPC ROY 1S GLORIA-Z,73299,200 IMPC ROY 1S SAPPHIRE GLORIA-Z
DC,DIRECT COOL,10001981,200 IMPC ROY 1S BLISS-Y,73576,200 IMPC ROY 1S WINE BLISS-Y
DC,DIRECT COOL,10001784,200 IMPC ROY 1S GLORIA-Z,73300,200 IMPC ROY 1S WINE GLORIA-Z
DC,DIRECT COOL,10001784,200 IMPC ROY 1S GLORIA-Z,73301,200 IMPC ROY 1S PURPLE GLORIA-Z
DC,DIRECT COOL,10002035,215 IMPRO GD ROY 5S INV G,73657,215 IMPRO GD ROY 5S INV GOLD DUST-Y
DC,DIRECT COOL,10002034,215 IMPRO GD ROY 5S INV C,73656,215 IMPRO GD ROY 5S INV CRYSTAL BLACK-Y
DC,DIRECT COOL,10001796,215 IMPRO GD ROY 5S INV C,73313,215 IMPRO GD ROY 5S INV CRYSTAL BLACK
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73282,215 IMPRO GD ROY 5S INV CUFT GOLD DUST
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73280,215 IMPRO GD ROY 5S INV CUFT NIGHT BLOOM
DC,DIRECT COOL,10001783,215 IMPRO GD ROY 5S INV G,73274,215 IMPRO GD ROY 5S INV GOLD DUST
DC,DIRECT COOL,10002027,215 IMPRO GD PRM 5S INV G,73648,215 IMPRO GD PRM 5S INV GOLD DUST-Y
DC,DIRECT COOL,10002026,215 IMPRO GD PRM 5S INV C,73647,215 IMPRO GD PRM 5S INV CRYSTAL BLACK-Y
DC,DIRECT COOL,10001795,215 IMPRO GD PRM 5S INV C,73312,215 IMPRO GD PRM 5S INV CRYSTAL BLACK
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73281,215 IMPRO GD PRM 5S INV CUFT GOLD DUST
DC,DIRECT COOL,221088,DC SAMPLE / CUFT,73279,215 IMPRO GD PRM 5S INV CUFT NIGHT BLOOM
DC,DIRECT COOL,10001782,215 IMPRO GD PRM 5S INV G,73273,215 IMPRO GD PRM 5S INV GOLD DUST
DC,DIRECT COOL,10001950,205 IMPC PRM 5S INV DAFNE,73523,205 IMPC PRM 5S INV Wine Dafne-Z
DC,DIRECT COOL,10001777,205 IMPC PRM 5S INV SEREN,73265,205 IMPC PRM 5S INV SAPPHIRE SERENA-Z1
DC,DIRECT COOL,10001951,205 IMPC ROY 5S INV DAFNE,73524,205 IMPC ROY 5S INV Wine Dafne-Z
DC,DIRECT COOL,10001776,205 IMPC ROY 5S INV SEREN,73264,205 IMPC ROY 5S INV SAPPHIRE SERENA-Z1
DC,DIRECT COOL,10001834,215 VMPRO PRM 5S INV DAFN,73386,215 VMPRO PRM 5S INV WINE DAFNE-Z
DC,DIRECT COOL,10001835,215 VMPRO PRM 5S INV TITA,73387,215 VMPRO PRM 5S INV TITAN STEEL-Z
DC,DIRECT COOL,10001836,215 VMPRO PRM 5S INV ALPH,73388,215 VMPRO PRM 5S INV ALPHA STEEL-Z
DC,DIRECT COOL,10001842,230 VMPRO PRM 3S BELLE EP,73394,230 VMPRO PRM 3S BLUE BELLE EPOQUE-Z
DC,DIRECT COOL,10002060,215 VMPRO PRM 3S AURA STE,73693,215 VMPRO PRM 3S AURA STEEL-Y
DC,DIRECT COOL,10001925,215 VMPRO PRM 3S AURA STL,73490,215 VMPRO PRM 3S AURA STEEL-Z
DC,DIRECT COOL,10001877,215 VMPRO PRM 3S COL ILLU,73438,215 VMPRO PRM 3S COOL ILLUSIA-Z
DC,DIRECT COOL,10001833,215 VMPRO PRM 3S TITAN ST,73385,215 VMPRO PRM 3S TITAN STEEL-Z
DC,DIRECT COOL,10001837,215 VMPRO ROY 5S INV DAFN,73389,215 VMPRO ROY 5S INV WINE DAFNE-Z
DC,DIRECT COOL,10001838,215 VMPRO ROY 5S INV TITA,73390,215 VMPRO ROY 5S INV TITAN STEEL-Z
DC,DIRECT COOL,10001839,215 VMPRO ROY 5S INV ALPH,73391,215 VMPRO ROY 5S INV ALPHA STEEL-Z
DC,DIRECT COOL,10001843,230 VMPRO ROY 3S BELLE EP,73395,230 VMPRO ROY 3S BLUE BELLE EPOQUE-Z
DC,DIRECT COOL,10002065,215 VMPRO ROY 3S AURA STE,73699,215 VMPRO ROY 3S AURA STEEL-Y
DC,DIRECT COOL,10001926,215 VMPRO ROY 3S AURA STL,73491,215 VMPRO ROY 3S AURA STEEL-Z
DC,DIRECT COOL,10001878,215 VMPRO ROY 3S COL ILLU,73439,215 VMPRO ROY 3S COOL ILLUSIA-Z
DC,DIRECT COOL,10001832,215 VMPRO ROY 3S TITAN ST,73384,215 VMPRO ROY 3S TITAN STEEL-Z
DC,DIRECT COOL,10001844,230 IMPRO PRM 4S INV BELE,73396,230 IMPRO PRM 4S INV WINE BELE EPOQUE-Z1
DC,DIRECT COOL,10001844,230 IMPRO PRM 4S INV BELE,73397,230 IMPRO PRM 4S INV BLUE BELE EPOQUE-Z1
DC,DIRECT COOL,10001845,230 IMPRO PRM 5S BELLE EP,73398,230 IMPRO PRM 5S WINE BELLE EPOQUE-Z1
DC,DIRECT COOL,10001845,230 IMPRO PRM 5S BELLE EP,73399,230 IMPRO PRM 5S BLUE BELLE EPOQUE-Z1
DC,DIRECT COOL,10001846,230 IMPRO PRM 3S BELLE EP,73400,230 IMPRO PRM 3S BLUE BELLE EPOQUE-Z
DC,DIRECT COOL,10001847,230 IMPRO ROY 4S INV BELE,73401,230 IMPRO ROY 4S INV WINE BELE EPOQUE-Z1
DC,DIRECT COOL,10001847,230 IMPRO ROY 4S INV BELE,73402,230 IMPRO ROY 4S INV BLUE BELE EPOQUE-Z1
DC,DIRECT COOL,10001848,230 IMPRO ROY 5S BELLE EP,73403,230 IMPRO ROY 5S WINE BELLE EPOQUE-Z1
DC,DIRECT COOL,10001848,230 IMPRO ROY 5S BELLE EP,73404,230 IMPRO ROY 5S BLUE BELLE EPOQUE-Z1
DC,DIRECT COOL,10002089,230 IMPRO ROY 3S  PEONY-Y,73732,230 IMPRO ROY 3S SAPPHIRE PEONY-Y
DC,DIRECT COOL,10001897,230 IMPRO ROY 3S ABYSS-Z,73459,230 IMPRO ROY 3S SAPPHIRE ABYSS-Z
DC,DIRECT COOL,10001849,230 IMPRO ROY 3S BELLE EP,73405,230 IMPRO ROY 3S BLUE BELLE EPOQUE-Z
DC,DIRECT COOL,10001840,215 IMPRO GD PRM 5S INV C,73392,215 IMPRO GD PRM 5S INV CRYSTAL MIRROR
DC,DIRECT COOL,10001841,215 IMPRO GD ROY 5S INV C,73393,215 IMPRO GD ROY 5S INV CRYSTAL MIRROR
DC,DIRECT COOL,10002136,230 IMPRO GD PRM 5S INV C,73804,230 IMPRO GD PRM 5S Inv CRYSTAL BLACK-Y
DC,DIRECT COOL,10001881,230 IMPRO GD PRM 5S INV C,73442,230 IMPRO GD PRM 5S Inv CRYSTAL BLACK
DC,DIRECT COOL,10001850,230 IMPRO GD PRM 5S INV C,73406,230 IMPRO GD PRM 5S INV CRYSTAL MIRROR
DC,DIRECT COOL,10002078,230 IMPRO GD ROY 5S INV C,73715,230 IMPRO GD ROY 5S Inv CRYSTAL BLACK-Y
DC,DIRECT COOL,10001882,230 IMPRO GD ROY 5S INV C,73443,230 IMPRO GD ROY 5S Inv CRYSTAL BLACK
DC,DIRECT COOL,10001854,215 IMPRO GD ROY 5S INV N,73410,215 IMPRO GD ROY 5S INV NIGHT BLOOM
DC,DIRECT COOL,10001851,230 IMPRO GD ROY 5S INV C,73407,230 IMPRO GD ROY 5S INV CRYSTAL MIRROR
DC,DIRECT COOL,10001855,215 IMPRO GD PRM 5S INV N,73411,215 IMPRO GD PRM 5S INV NIGHT BLOOM
DC,DIRECT COOL,10002087,230 IMPRO PRM 5S INV  SIL,73730,230 IMPRO PRM 5S INV WINE SILK-Y
DC,DIRECT COOL,10001856,230 IMPRO PRM 5S INV SILK,73412,230 IMPRO PRM 5S INV WINE SILK-Z1
DC,DIRECT COOL,10002087,230 IMPRO PRM 5S INV  SIL,73729,230 IMPRO PRM 5S INV SAPPHIRE SILK-Y
DC,DIRECT COOL,10001856,230 IMPRO PRM 5S INV SILK,73413,230 IMPRO PRM 5S INV SAPPHIRE SILK-Z1
DC,DIRECT COOL,10002096,230 IMPRO ROY 5S INV  SIL,73744,230 IMPRO ROY 5S INV WINE SILK-Y
DC,DIRECT COOL,10001857,230 IMPRO ROY 5S INV SILK,73414,230 IMPRO ROY 5S INV WINE SILK-Z1
DC,DIRECT COOL,10002096,230 IMPRO ROY 5S INV  SIL,73743,230 IMPRO ROY 5S INV SAPPHIRE SILK-Y
DC,DIRECT COOL,10001857,230 IMPRO ROY 5S INV SILK,73415,230 IMPRO ROY 5S INV SAPPHIRE SILK-Z1
DC,DIRECT COOL,10002062,215 VMPRO PRM 3S  SILK-Y,73695,215 VMPRO PRM 3S SAPPHIRE Silk-Y
DC,DIRECT COOL,10001869,215 VMPRO PRM 3S SILK-Z,73429,215 VMPRO PRM 3S SAPPHIRE Silk-Z
DC,DIRECT COOL,10002066,215 VMPRO ROY 3S  SILK-Y,73700,215 VMPRO ROY 3S SAPPHIRE Silk-Y
DC,DIRECT COOL,10001870,215 VMPRO ROY 3S SILK-Z,73431,215 VMPRO ROY 3S SAPPHIRE Silk-Z
DC,DIRECT COOL,10001923,215 VMPRO PRM 4S INV AURA,73488,215 VMPRO PRM 4S Inv AURA STEEL-Z
DC,DIRECT COOL,10001875,215 VMPRO PRM 4S INV COL,73436,215 VMPRO PRM 4S Inv COOL ILLUSIA-Z
DC,DIRECT COOL,10001860,215 VMPRO PRM 4S INV STEE,73419,215 VMPRO PRM 4S Inv RADIANT STEEL-Z
DC,DIRECT COOL,10002129,215 VMPRO ROY 4S INV AURA,73795,215 VMPRO ROY 4S Inv AURA STEEL-Y
DC,DIRECT COOL,10001924,215 VMPRO ROY 4S INV AURA,73489,215 VMPRO ROY 4S Inv AURA STEEL-Z
DC,DIRECT COOL,10001876,215 VMPRO ROY 4S INV COL,73437,215 VMPRO ROY 4S Inv COOL ILLUSIA-Z
DC,DIRECT COOL,10001868,215 VMPRO ROY 4S INV STEE,73427,215 VMPRO ROY 4S Inv RADIANT STEEL-Z
DC,DIRECT COOL,10002007,205 WDE ROY 5S INV SPRING,73614,205 WDE ROY 5S Inv SAPPHIRE SPRING-Y
DC,DIRECT COOL,10001863,205 WDE ROY 5S INV SPRING,73422,205 WDE ROY 5S Inv SAPPHIRE SPRING-Z
DC,DIRECT COOL,10001908,230 IMPRO GD PRM 5S INV S,73470,230 IMPRO GD PRM 5S Inv SILVIAA
DC,DIRECT COOL,10001865,230 IMPRO GD PRM 5S INV S,73424,230 IMPRO GD PRM 5S Inv Silvia
DC,DIRECT COOL,10001909,230 IMPRO GD ROY 5S INV S,73471,230 IMPRO GD ROY 5S Inv SILVIAA
DC,DIRECT COOL,10001866,230 IMPRO GD ROY 5S INV S,73425,230 IMPRO GD ROY 5S Inv Silvia
DC,DIRECT COOL,10001864,205 WDE PRM 5S INV SPRING,73423,205 WDE PRM 5S Inv SAPPHIRE SPRING-Z
DC,DIRECT COOL,10001874,215 IMPC PRM 5S INV DAFNE,73435,215 IMPC PRM 5S Inv Wine Dafne-Z
DC,DIRECT COOL,10001873,215 IMPC ROY 5S INV DAFNE,73434,215 IMPC ROY 5S Inv Wine Dafne-Z
DC,DIRECT COOL,10001888,230 IMPRO GD PRM 5S INV N,73450,230 IMPRO GD PRM 5S Inv Night Bloom
DC,DIRECT COOL,10001889,230 IMPRO GD ROY 5S INV N,73451,230 IMPRO GD ROY 5S Inv Night Bloom
DC,DIRECT COOL,10002121,205 IMPC PRM 2S TTN STL-Y,73783,205 IMPC PRM 2S TITAN STEEL-Y
DC,DIRECT COOL,10001987,205 IMPC PRM 2S RADIANT S,73583,205 IMPC PRM 2S RADIANT STEEL-Y
DC,DIRECT COOL,10001894,205 IMPC PRM 2S RADIANT S,73456,205 IMPC PRM 2S RADIANT STEEL-Z
DC,DIRECT COOL,10001895,205 IMPC ROY 2S RADIANT S,73457,205 IMPC ROY 2S RADIANT STEEL-Z
DC,DIRECT COOL,10002100,230 VMPRO ROY 4S INV ALPA,73748,230 VMPRO ROY 4S Inv ALPHA STEEL-Y
DC,DIRECT COOL,10001896,230 VMPRO ROY 4S INV ALPH,73458,230 VMPRO ROY 4S Inv ALPHA STEEL-Z
DC,DIRECT COOL,10002025,215 IMPRO GD PRM 3S EMERA,73646,215 IMPRO GD PRM 3S RUBY SWARNA-Y
DC,DIRECT COOL,10001910,215 IMPRO GD PRM 3S  SWAR,73472,215 IMPRO GD PRM 3S RUBY SWARNA
DC,DIRECT COOL,10002031,215 IMPRO GD ROY 3S EMERA,73654,215 IMPRO GD ROY 3S RUBY SWARNA-Y
DC,DIRECT COOL,10001912,215 IMPRO GD ROY 3S SWARN,73475,215 IMPRO GD ROY 3S RUBY SWARNA
DC,DIRECT COOL,10002025,215 IMPRO GD PRM 3S EMERA,73645,215 IMPRO GD PRM 3S EMERALD SWARNA-Y
DC,DIRECT COOL,10001910,215 IMPRO GD PRM 3S  SWAR,73473,215 IMPRO GD PRM 3S EMERALD SWARNA
DC,DIRECT COOL,10002031,215 IMPRO GD ROY 3S EMERA,73653,215 IMPRO GD ROY 3S EMERALD SWARNA-Y
DC,DIRECT COOL,10001912,215 IMPRO GD ROY 3S SWARN,73476,215 IMPRO GD ROY 3S EMERALD SWARNA
DC,DIRECT COOL,10002024,215 IMPRO GD PRM 3S KARIG,73644,215 IMPRO GD PRM 3S KARIGARI-Y
DC,DIRECT COOL,10001911,215 IMPRO GD PRM 3S KARIG,73474,215 IMPRO GD PRM 3S KARIGARI
DC,DIRECT COOL,10002033,215 IMPRO GD ROY 3S KARIG,73655,215 IMPRO GD ROY 3S KARIGARI-Y
DC,DIRECT COOL,10001913,215 IMPRO GD ROY 3S KARIG,73477,215 IMPRO GD ROY 3S KARIGARI
DC,DIRECT COOL,10002029,215 IMPRO GD PRM 5S INV E,73651,215 IMPRO GD PRM 5S INV RUBY SWARNA-Y
DC,DIRECT COOL,10001914,215 IMPRO GD PRM 5S INV S,73478,215 IMPRO GD PRM 5S INV RUBY SWARNA
DC,DIRECT COOL,10002037,215 IMPRO GD ROY 5S INV S,73660,215 IMPRO GD ROY 5S INV RUBY SWARNA-Y
DC,DIRECT COOL,10001916,215 IMPRO GD ROY 5S INV S,73480,215 IMPRO GD ROY 5S INV RUBY SWARNA
DC,DIRECT COOL,10002028,215 IMPRO GD PRM 5S INV K,73649,215 IMPRO GD PRM 5S INV KARIGARI-Y
DC,DIRECT COOL,10001915,215 IMPRO GD PRM 5S INV K,73479,215 IMPRO GD PRM 5S INV KARIGARI
DC,DIRECT COOL,10002036,215 IMPRO GD ROY 5S INV K,73658,215 IMPRO GD ROY 5S INV KARIGARI-Y
DC,DIRECT COOL,10001917,215 IMPRO GD ROY 5S INV K,73481,215 IMPRO GD ROY 5S INV KARIGARI
DC,DIRECT COOL,10002073,230 IMPRO GD ROY 3S EMERA,73710,230 IMPRO GD ROY 3S RUBY SWARNA-Y
DC,DIRECT COOL,10002069,230 IMPRO GD PRM 3S EMERA,73705,230 IMPRO GD PRM 3S RUBY SWARNA-Y
DC,DIRECT COOL,10001918,230 IMPRO GD PRM 3S SWARN,73482,230 IMPRO GD PRM 3S RUBY SWARNA
DC,DIRECT COOL,10001920,230 IMPRO GD ROY 3S SWARN,73484,230 IMPRO GD ROY 3S RUBY SWARNA
DC,DIRECT COOL,10001919,230 IMPRO GD PRM 5S INV S,73483,230 IMPRO GD PRM 5S INV RUBY SWARNA
DC,DIRECT COOL,10002079,230 IMPRO GD ROY 5S INV,73717,230 IMPRO GD ROY 5S INV RUBY SWARNA-Y
DC,DIRECT COOL,10001921,230 IMPRO GD ROY 5S INV S,73485,230 IMPRO GD ROY 5S INV RUBY SWARNA
DC,DIRECT COOL,10001898,215 VMPRO ROY 4S INV SILK,73486,215 VMPRO ROY 4S Inv SAPPHIRE SILK-Z
DC,DIRECT COOL,10001977,200 IMPC PRM 2S BLISS-Y,73571,200 IMPC PRM 2S PURPLE BLISS-Y
DC,DIRECT COOL,10001922,200 IMPC PRM 2S GLORIA-Z,73487,200 IMPC PRM 2S PURPLE GLORIA-Z
DC,DIRECT COOL,10002029,215 IMPRO GD PRM 5S INV E,73650,215 IMPRO GD PRM 5S INV EMERALD SWARNA-Y
DC,DIRECT COOL,10001927,215 IMPRO GD PRM 5S INV E,73492,215 IMPRO GD PRM 5S INV EMERALD SWARNA
DC,DIRECT COOL,10002037,215 IMPRO GD ROY 5S INV S,73659,215 IMPRO GD ROY 5S INV EMERALD SWARNA-Y
DC,DIRECT COOL,10001928,215 IMPRO GD ROY 5S INV E,73493,215 IMPRO GD ROY 5S INV EMERALD SWARNA
DC,DIRECT COOL,10001929,200 GEN CLS PLS 1S ROSELY,73494,200 GENIUS CLS PLUS 1S WINE ROSELY-Z
DC,DIRECT COOL,10002041,215 IMPRO PRM 3S STL ONXY,73665,215 IMPRO PRM 3S STEEL ONYX-Y
DC,DIRECT COOL,10001930,215 IMPRO PRM 3S STL ONYX,73495,215 IMPRO PRM 3S STEEL ONYX-Z
DC,DIRECT COOL,10002052,215 IMPRO ROY 3S STL ONXY,73681,215 IMPRO ROY 3S STEEL ONYX-Y
DC,DIRECT COOL,10001931,215 IMPRO ROY 3S STL ONYX,73496,215 IMPRO ROY 3S STEEL ONYX-Z
DC,DIRECT COOL,10001980,200 IMPC PRM 2S SPRING-Y,73574,200 IMPC PRM 2S WINE SPRING-Y
DC,DIRECT COOL,10001946,200 IMPC PRM 2S WINE GLOR,73517,200 IMPC PRM 2S WINE GLORIA-Z
DC,DIRECT COOL,10001944,200 IMPC PRM 2S SPRING-Z,73513,200 IMPC PRM 2S WINE SPRING-Z
